THUMB_POS_X,THUMB_POS_Y,THUMB_POS_Z,INDEX_POS_X,INDEX_POS_Y,INDEX_POS_Z,MIDDLE_POS_X,MIDDLE_POS_Y,MIDDLE_POS_Z,RING_POS_X,RING_POS_Y,RING_POS_Z,PINKY_POS_X,PINKY_POS_Y,PINKY_POS_Z,target
-0.05569589,0.02476203,0.02757916,-0.04723315,-0.002201408,0.003695995,-0.03791062,-0.010791,0.009313017,-0.02508449,-0.01194111,0.01758549,-0.01788139,-0.005531907,0.02631271,CLOSE
-0.05667335,0.0264754,0.02586412,-0.04710764,-0.001778394,0.004422098,-0.03788481,-0.01022622,0.01000616,-0.02482799,-0.01137593,0.01807803,-0.017279,-0.005181015,0.02692854,CLOSE
-0.05720603,0.0273726,0.02493328,-0.04701912,-0.001546144,0.004732817,-0.03788368,-0.009896278,0.01037356,-0.02469284,-0.01104948,0.01838219,-0.01696032,-0.004977912,0.02732646,CLOSE
-0.05809912,0.02788448,0.02376333,-0.04692263,-0.001436979,0.004344642,-0.0381542,-0.009512722,0.01013175,-0.02486857,-0.01070046,0.01828119,-0.01697492,-0.004881889,0.02762255,CLOSE
-0.05911729,0.02873138,0.0219011,-0.04667993,-0.001399666,0.003978431,-0.03840399,-0.009114325,0.01001039,-0.02499368,-0.01031527,0.01823983,-0.01685867,-0.00473541,0.02789858,CLOSE
-0.05980325,0.02947557,0.02041972,-0.04658888,-0.001229584,0.003772736,-0.03849036,-0.008854657,0.009920746,-0.02503018,-0.01008713,0.0181759,-0.01677872,-0.004639,0.02797103,CLOSE
-0.06154231,0.03065521,0.01750827,-0.04706134,-0.0004490614,0.003257692,-0.03876094,-0.008342326,0.009242207,-0.02526694,-0.009594798,0.01770848,-0.01696502,-0.004325598,0.02785382,CLOSE
-0.06284977,0.03051299,0.01719335,-0.04792363,0.0007600784,0.002398968,-0.03909079,-0.0080387,0.007938415,-0.02573914,-0.009492427,0.01663774,-0.0177366,-0.004376769,0.02706632,CLOSE
-0.06424209,0.02887818,0.01866293,-0.0489447,0.001347721,0.001624435,-0.03903376,-0.008657038,0.006485671,-0.0258978,-0.01019472,0.01541683,-0.0184696,-0.005128145,0.02603662,CLOSE
-0.06524616,0.02792642,0.01916903,-0.05087001,0.002570063,0.002285868,-0.03892314,-0.009231359,0.006287426,-0.02562628,-0.01076794,0.01500109,-0.01836666,-0.005478829,0.02533072,CLOSE
-0.06491639,0.02632883,0.02145469,-0.05241304,0.003189445,0.003837466,-0.03856911,-0.009933025,0.007161438,-0.02505904,-0.01159295,0.0157322,-0.01789305,-0.006215721,0.02562794,CLOSE
-0.06445918,0.02617463,0.02212068,-0.05246202,0.003281325,0.004149228,-0.03857544,-0.009869367,0.00736779,-0.02509032,-0.01160768,0.01587647,-0.01789003,-0.006226689,0.02566603,CLOSE
-0.06339259,0.02598459,0.023182,-0.05143971,0.002242535,0.004420459,-0.03881381,-0.009621173,0.00770548,-0.02535544,-0.01127392,0.01624063,-0.0179278,-0.005901545,0.02612782,CLOSE
-0.06243039,0.02703294,0.0224995,-0.04942539,0.0003820062,0.004614711,-0.03903751,-0.009176493,0.008923829,-0.02537205,-0.01061887,0.01731291,-0.01747377,-0.005276173,0.02724656,CLOSE
-0.06226101,0.02853876,0.02028015,-0.04769941,-0.0005034208,0.004053205,-0.03895505,-0.008737862,0.009557158,-0.02535906,-0.01026934,0.01789048,-0.01724112,-0.005119056,0.02785543,CLOSE
-0.06268153,0.02954152,0.01815435,-0.04735119,-0.0004393458,0.003288627,-0.03903149,-0.008392602,0.009382039,-0.02548121,-0.01001856,0.01783606,-0.01736975,-0.004951417,0.02790058,CLOSE
-0.06307157,0.03023237,0.01659927,-0.04737067,-0.0001599491,0.002474904,-0.03918441,-0.008094132,0.008755952,-0.02571896,-0.009709448,0.01741222,-0.01771751,-0.004652232,0.0276331,CLOSE
-0.06349171,0.02956384,0.01703626,-0.04788041,0.0002136528,0.001565695,-0.03938324,-0.008120716,0.00751701,-0.0260648,-0.009771049,0.01648572,-0.01840069,-0.004781634,0.02697608,CLOSE
-0.06361216,0.02870545,0.01824465,-0.04823091,0.0004885495,0.001164556,-0.03939914,-0.00825423,0.006747723,-0.02622196,-0.00996238,0.01587394,-0.01879452,-0.005025715,0.02650642,CLOSE
-0.06312548,0.02579251,0.02218297,-0.04979832,0.001184732,0.001982838,-0.0391841,-0.00899148,0.006447554,-0.026139,-0.01051238,0.01549682,-0.01907338,-0.005271912,0.02591833,CLOSE
-0.06126684,0.02471477,0.02496359,-0.04962998,0.0004798174,0.004226506,-0.03933539,-0.009194314,0.008182645,-0.02609816,-0.01064268,0.01673427,-0.01849529,-0.005214632,0.02676237,CLOSE
-0.06135972,0.02591604,0.02367163,-0.04899887,0.0001081228,0.004391521,-0.03942293,-0.008853763,0.00865382,-0.0260495,-0.01027066,0.01709652,-0.01811286,-0.004943758,0.02717152,CLOSE
-0.06191953,0.026649,0.02191687,-0.04849834,-0.0003483891,0.004260838,-0.03947657,-0.008719385,0.009359747,-0.02587817,-0.01023293,0.01770967,-0.01773879,-0.005036741,0.02776402,CLOSE
-0.06260161,0.02813083,0.01955235,-0.04803032,-0.0002607703,0.003969163,-0.03934763,-0.008406281,0.009557486,-0.02571697,-0.01001784,0.01788965,-0.01746538,-0.004947871,0.02796209,CLOSE
-0.06384954,0.02835026,0.01863936,-0.04806758,0.0001128018,0.002359867,-0.03874926,-0.00884369,0.007479757,-0.02555086,-0.01031879,0.0162445,-0.01788976,-0.005338639,0.02675247,CLOSE
-0.06347954,0.02717569,0.0204224,-0.04869019,-6.589293E-05,0.002979219,-0.03865904,-0.009497911,0.00765419,-0.02556848,-0.01068011,0.01619777,-0.01802642,-0.005213112,0.02632195,CLOSE
-0.06346729,0.02681577,0.02079773,-0.04924938,0.000292331,0.003131211,-0.03864494,-0.009698927,0.007640183,-0.02554514,-0.01091433,0.01614848,-0.01809334,-0.005346,0.02612275,CLOSE
-0.06357832,0.02622393,0.02141774,-0.05009951,0.0009577274,0.003317833,-0.03865074,-0.009896696,0.007558852,-0.0255387,-0.01127392,0.01604238,-0.01823221,-0.005667955,0.02583987,CLOSE
-0.06314703,0.02565861,0.02256653,-0.05039095,0.001163661,0.003736913,-0.03862629,-0.009991884,0.007827163,-0.02549387,-0.01140854,0.01629078,-0.01823309,-0.005752593,0.02596432,CLOSE
-0.0621805,0.02611366,0.02343929,-0.05011898,0.0007634759,0.005058885,-0.03913067,-0.009465575,0.008814424,-0.02570254,-0.01084521,0.01713589,-0.0178715,-0.005287439,0.02694529,CLOSE
-0.06282475,0.03023279,0.01838833,-0.04842266,0.001025677,0.005263776,-0.03881322,-0.008045942,0.01010615,-0.02499967,-0.009622663,0.01833463,-0.01662612,-0.004596621,0.02830535,CLOSE
-0.06314003,0.03080547,0.01688957,-0.04827819,0.001124561,0.004766345,-0.03885971,-0.007806122,0.01000801,-0.02503961,-0.009441912,0.01838356,-0.01673762,-0.004486024,0.02841407,CLOSE
-0.06377921,0.0318757,0.01459622,-0.04789537,0.001340002,0.004341722,-0.03848004,-0.007512242,0.009864032,-0.02457905,-0.009113938,0.01826209,-0.01640635,-0.004371643,0.02856678,CLOSE
-0.06394131,0.03102371,0.01546526,-0.04770096,0.0009509325,0.003831595,-0.03851262,-0.007745624,0.009412736,-0.024755,-0.00930661,0.01792973,-0.01669945,-0.004538387,0.02825737,CLOSE
-0.06383055,0.02888331,0.01773104,-0.04783338,0.0001267791,0.003493786,-0.03876949,-0.008431017,0.008905172,-0.02515034,-0.009866059,0.01752639,-0.01720915,-0.004922718,0.02785167,CLOSE
-0.06336164,0.02699164,0.02037889,-0.04809938,-0.0006770492,0.003858835,-0.03903551,-0.009123653,0.008982688,-0.02552214,-0.01045015,0.01749834,-0.01756169,-0.00527972,0.02767032,CLOSE
-0.0623123,0.02456486,0.02306414,-0.04830437,-0.001799762,0.003928334,-0.03936417,-0.01004758,0.008997619,-0.02612072,-0.01130185,0.01733553,-0.01825162,-0.005829781,0.02732897,CLOSE
-0.06223007,0.02512079,0.02251208,-0.04795932,-0.001921922,0.004217595,-0.03929316,-0.01002741,0.009435058,-0.02604148,-0.01135522,0.01750746,-0.01800447,-0.005922824,0.02742562,CLOSE
-0.06301281,0.02747598,0.02044064,-0.04850276,-0.000485301,0.004673958,-0.03959937,-0.009012282,0.009997517,-0.026093,-0.01066399,0.01802024,-0.01778931,-0.005420357,0.02785215,CLOSE
-0.06371934,0.02915233,0.01822564,-0.04838064,0.0003683567,0.004569978,-0.03950586,-0.008189291,0.01006982,-0.02572505,-0.01001546,0.01823506,-0.01735567,-0.005094379,0.02828106,CLOSE
-0.06374472,0.02980578,0.01769996,-0.04789702,0.0006155372,0.004720449,-0.03924528,-0.007701516,0.01042312,-0.02528741,-0.00961256,0.01864606,-0.01678274,-0.004861027,0.0287506,CLOSE
-0.0642505,0.03085449,0.01716736,-0.04788819,0.001334369,0.005336791,-0.03893508,-0.007099181,0.01090556,-0.02476769,-0.009037614,0.01910198,-0.01610543,-0.00432229,0.02913022,CLOSE
-0.06419545,0.03029215,0.01748043,-0.04776087,0.001331478,0.004688859,-0.03882771,-0.007203072,0.01034117,-0.02483793,-0.009129971,0.01876545,-0.01636225,-0.004369408,0.02879614,CLOSE
-0.06319181,0.02370712,0.02382517,-0.04847726,-0.0016222,0.003958464,-0.03965466,-0.009824306,0.009285778,-0.02620323,-0.01122403,0.01781297,-0.01832713,-0.005809993,0.02769366,CLOSE
-0.06305642,0.02407989,0.02306277,-0.04881132,-0.001264572,0.003944129,-0.03982024,-0.009802073,0.00904727,-0.02653843,-0.01122266,0.01751688,-0.01867393,-0.005800039,0.02737203,CLOSE
-0.06290197,0.02367562,0.02274469,-0.04912103,-0.001334727,0.003518373,-0.03982841,-0.01017687,0.008484364,-0.02676242,-0.01155463,0.01705822,-0.01912997,-0.006100476,0.0269925,CLOSE
-0.06277829,0.02367696,0.02262571,-0.04908943,-0.001428127,0.003481984,-0.03971589,-0.010315,0.008422911,-0.02672097,-0.01162279,0.01697469,-0.01916931,-0.006104082,0.02689552,CLOSE
-0.06294914,0.02542329,0.02178201,-0.0491761,-0.0003962219,0.003956646,-0.03949611,-0.009715557,0.008810967,-0.02638769,-0.01118168,0.01724073,-0.01866788,-0.005793095,0.02711254,CLOSE
-0.0643197,0.02759841,0.01929551,-0.04931251,0.0008867085,0.003942013,-0.039597,-0.008422703,0.00865531,-0.02599696,-0.01026043,0.01732126,-0.01801872,-0.00541535,0.02759835,CLOSE
-0.06445894,0.02795723,0.01907125,-0.04899185,0.0008609295,0.004107207,-0.03943121,-0.008223891,0.008873075,-0.02570498,-0.01012298,0.01751265,-0.01763362,-0.005400717,0.02784765,CLOSE
-0.06393518,0.02858642,0.0189665,-0.04775279,0.0004038513,0.004079074,-0.0391174,-0.007977307,0.009347558,-0.02540988,-0.00983867,0.01787385,-0.01714635,-0.005063534,0.02807528,CLOSE
-0.06353617,0.02899262,0.01902297,-0.04736472,0.0002228022,0.004482776,-0.03898012,-0.007887006,0.0100674,-0.02520275,-0.009640932,0.01848289,-0.01675164,-0.004701465,0.02845168,CLOSE
-0.0635791,0.02928928,0.01882184,-0.0474264,0.0004334152,0.004641712,-0.03899452,-0.007769972,0.01020032,-0.02517048,-0.009510756,0.01859078,-0.01663745,-0.00455901,0.02850863,CLOSE
-0.06383649,0.0284752,0.01903793,-0.04744221,4.500151E-06,0.004140079,-0.03918736,-0.008103251,0.00976187,-0.02547796,-0.009756714,0.01832142,-0.01702407,-0.004717976,0.02829742,CLOSE
-0.06446452,0.02569792,0.02080002,-0.04889299,0.0001059175,0.002622098,-0.03995376,-0.008829772,0.007929504,-0.02683741,-0.01037455,0.0169715,-0.01926525,-0.004983217,0.02703226,CLOSE
-0.06452542,0.02459842,0.02203494,-0.04997481,0.0005812943,0.003002346,-0.04001709,-0.009303629,0.007790983,-0.02689048,-0.01089031,0.01673803,-0.01950018,-0.00545457,0.02673814,CLOSE
-0.064207,0.02340442,0.02352053,-0.05093333,0.0008432865,0.003885388,-0.03992002,-0.009943306,0.008053064,-0.02675213,-0.01161221,0.01681632,-0.01942458,-0.006183028,0.02671844,CLOSE
-0.06422228,0.02390328,0.02340734,-0.05100125,0.0009509325,0.004604191,-0.03983233,-0.009914219,0.008601904,-0.0265475,-0.01154274,0.01719356,-0.01903136,-0.006073058,0.02700245,CLOSE
-0.06448229,0.02621016,0.02121466,-0.05083228,0.002127141,0.004620343,-0.03998737,-0.008700877,0.008817971,-0.02656327,-0.01052877,0.01741192,-0.01880696,-0.005289227,0.02729696,CLOSE
-0.06484833,0.02705431,0.01969206,-0.0504337,0.002184272,0.004221082,-0.03981115,-0.008225709,0.008598506,-0.02623222,-0.01009834,0.01732907,-0.01842935,-0.005115271,0.02750215,CLOSE
-0.06490697,0.02743357,0.01932904,-0.05000143,0.002082586,0.004420906,-0.03957693,-0.007965773,0.008935153,-0.02581436,-0.00983119,0.01763883,-0.01785718,-0.004974514,0.02790153,CLOSE
-0.06485177,0.02756199,0.01948786,-0.04965416,0.002012998,0.00462845,-0.03938138,-0.007817388,0.009268522,-0.02550618,-0.00967586,0.01792121,-0.01743941,-0.004879296,0.02819449,CLOSE
-0.06449258,0.0278244,0.02012345,-0.04949589,0.002084374,0.004768461,-0.03950449,-0.007684588,0.009352028,-0.025667,-0.009547114,0.01790553,-0.01747415,-0.004716426,0.02810529,CLOSE
-0.06416981,0.0280495,0.0207969,-0.0495836,0.002510369,0.004573256,-0.0395903,-0.007581055,0.009117514,-0.02583285,-0.00946036,0.01763299,-0.01762014,-0.004561365,0.02774492,CLOSE
-0.06421111,0.02801281,0.02085555,-0.04984163,0.002884686,0.004258424,-0.03965069,-0.007559419,0.008767664,-0.0259537,-0.00947997,0.01734853,-0.01784428,-0.00457269,0.02745593,CLOSE
-0.06489943,0.02669317,0.02136946,-0.05026254,0.003110737,0.002648413,-0.0391604,-0.008351356,0.007412463,-0.02596865,-0.01008508,0.0162245,-0.01882116,-0.004829109,0.02610901,CLOSE
-0.06447094,0.02529734,0.02287605,-0.04983025,0.001833946,0.00260964,-0.03904786,-0.009012043,0.007424355,-0.02596107,-0.0106521,0.01614958,-0.01894336,-0.005346626,0.02602088,CLOSE
-0.06305512,0.02326408,0.02512011,-0.04820402,-0.0007794499,0.002900749,-0.03879383,-0.010077,0.007997364,-0.02592333,-0.01160333,0.01634884,-0.01885969,-0.006236523,0.02614567,CLOSE
-0.06162762,0.02388641,0.0246529,-0.04599589,-0.002725899,0.003610373,-0.03815636,-0.01058438,0.009929359,-0.02533856,-0.01197362,0.01769859,-0.01786795,-0.006444663,0.02712402,CLOSE
-0.0600556,0.02497703,0.02412423,-0.04458889,-0.003499538,0.004193485,-0.03772484,-0.01055822,0.01175746,-0.02503209,-0.01200071,0.01923567,-0.01726289,-0.006382614,0.02825633,CLOSE
-0.05694973,0.03222907,0.02129996,-0.0443795,-0.0001153648,0.004112095,-0.03767883,-0.007174551,0.0131073,-0.02505408,-0.009718984,0.02045128,-0.01674388,-0.004336953,0.0285148,CLOSE
-0.05805588,0.03788859,0.01595369,-0.04483812,0.004100919,0.005034626,-0.03726415,-0.004278153,0.0137026,-0.02402033,-0.007548898,0.02112472,-0.01510725,-0.003130347,0.02953094,CLOSE
-0.06091994,0.03986397,0.01274195,-0.04538698,0.005483478,0.006930441,-0.03646952,-0.003820598,0.01500097,-0.0223991,-0.007060379,0.02185121,-0.01255341,-0.003451794,0.03180447,CLOSE
-0.06262635,0.04159093,0.009194702,-0.04600562,0.006911099,0.007056743,-0.03645624,-0.003237247,0.01487499,-0.02216411,-0.00669235,0.02170312,-0.0119716,-0.003534645,0.0323658,CLOSE
-0.06470154,0.0428085,0.005390108,-0.04675277,0.007934034,0.007367164,-0.03646091,-0.002867013,0.01482406,-0.02192105,-0.006514937,0.02158791,-0.01148979,-0.003586829,0.03227332,CLOSE
-0.06636824,0.04416305,0.002196133,-0.0469904,0.008701473,0.007116675,-0.03628477,-0.002722144,0.01437151,-0.02163045,-0.006664068,0.02114245,-0.01121157,-0.004209846,0.03203705,CLOSE
-0.06891669,0.04412079,-0.000369072,-0.04696787,0.007727265,0.007147163,-0.03734577,-0.00257501,0.01352704,-0.02211348,-0.006629586,0.02154446,-0.01086846,-0.004244924,0.03244916,CLOSE
-0.06850522,0.04345,-0.001935601,-0.04695906,0.007547498,0.004378438,-0.0379896,-0.002635121,0.01155111,-0.02332086,-0.006628007,0.02039146,-0.01279815,-0.004269361,0.03193894,CLOSE
-0.06743564,0.04267392,-0.001033127,-0.04613382,0.006492555,0.002422035,-0.03788384,-0.002890378,0.01032752,-0.02366425,-0.006791383,0.01968223,-0.01385551,-0.004547298,0.03166157,CLOSE
-0.06315877,0.04007524,0.005793571,-0.04274423,0.003382772,0.003135532,-0.03610506,-0.00312975,0.01326472,-0.02230963,-0.006116271,0.02142417,-0.01256473,-0.003024429,0.03264743,CLOSE
-0.0576611,0.03874192,0.01383922,-0.04184399,0.002686977,0.005684823,-0.03502027,-0.002762884,0.016168,-0.02110123,-0.005196929,0.02359554,-0.01092103,-0.001176089,0.0330686,CLOSE
-0.05396319,0.0366483,0.01840565,-0.04194748,0.001748979,0.005590945,-0.03501981,-0.003352165,0.01643524,-0.0212821,-0.005541772,0.02412355,-0.01132762,-0.001005173,0.03252116,CLOSE
-0.0556342,0.03721207,0.01443216,-0.04158399,0.00133568,0.00466004,-0.03507607,-0.002785623,0.01591077,-0.02161485,-0.004340529,0.0236184,-0.01153077,0.0005173683,0.03241166,CLOSE
-0.05513352,0.03666487,0.01783144,-0.04210122,0.0006482303,0.006962836,-0.03431673,-0.00308159,0.01783895,-0.02064921,-0.004068255,0.02489185,-0.01031564,0.001414657,0.03287008,CLOSE
-0.05480049,0.03741348,0.01767474,-0.0425132,0.001211613,0.006408304,-0.03475877,-0.002717495,0.01719138,-0.02099386,-0.003761262,0.02471834,-0.01081789,0.001761377,0.03243044,CLOSE
-0.05629218,0.04583725,0.01500231,-0.039994,0.005604386,0.01288238,-0.0321943,0.003153116,0.02260855,-0.01723444,0.002421558,0.02752656,-0.004537426,0.00865373,0.03390706,CLOSE
-0.04907975,0.04756787,0.02419761,-0.0401821,0.006456465,0.01671073,-0.03413123,0.004254162,0.02535945,-0.01869258,0.002979189,0.03015062,-0.00576748,0.008983612,0.03390747,CLOSE
-0.04550073,0.05400708,0.01649359,-0.03678974,0.007755786,0.01504496,-0.028854,0.007501066,0.02562639,-0.01403964,0.00608176,0.02914864,-0.0007448271,0.01209193,0.03296736,CLOSE
-0.0465422,0.05486026,0.01186031,-0.03747613,0.006995142,0.01073653,-0.02972029,0.007013232,0.0230999,-0.01549678,0.005309284,0.027527,-0.002406515,0.01099825,0.03299409,CLOSE
-0.04838085,0.05570424,0.005875558,-0.03813734,0.006560862,0.00559935,-0.03076406,0.006441802,0.01990572,-0.01700038,0.004454494,0.02559003,-0.004616588,0.009676069,0.032626,CLOSE
-0.05532486,0.05476862,-0.01100796,-0.03752582,0.005985796,-0.0006092489,-0.0322922,0.006010383,0.01417479,-0.01947428,0.004316241,0.02185336,-0.008482054,0.009680361,0.03130305,CLOSE
-0.05783848,0.05462408,-0.01335347,-0.03758648,0.006348312,-0.0001027584,-0.03232463,0.005826443,0.01351586,-0.0194172,0.004106998,0.02103099,-0.00815618,0.009303153,0.0305573,CLOSE
-0.05759013,0.05552512,-0.008657813,-0.03823221,0.006215721,0.00178358,-0.0319972,0.004578024,0.01489559,-0.01869113,0.002668917,0.02105728,-0.006520659,0.007431954,0.03019914,CLOSE
-0.05762589,0.05572513,-0.005420387,-0.03869084,0.005252421,0.00319317,-0.03260896,0.002725065,0.01483554,-0.01892781,0.0008506477,0.02079055,-0.006789051,0.005792201,0.02901399,CLOSE
-0.05812421,0.05515918,-0.003473103,-0.03892823,0.004291564,0.003869981,-0.03257198,0.001202762,0.0150995,-0.01881991,-0.0006543696,0.02090582,-0.007169053,0.004682958,0.02813527,CLOSE
-0.06777652,0.0533067,-0.007269204,-0.04132554,-0.005364031,0.007464588,-0.03368448,-0.01109472,0.01586142,-0.01969356,-0.0121935,0.02036196,-0.01025826,-0.00419271,0.02627456,CLOSE
-0.06820287,0.05100918,0.003889054,-0.04348708,-0.007672638,0.008598596,-0.03582986,-0.01379558,0.01609078,-0.02186593,-0.0150328,0.02037093,-0.01243655,-0.006673694,0.02649742,CLOSE
-0.06090704,0.03998539,0.03148401,-0.04598948,-0.009223521,0.01123306,-0.0385301,-0.01579815,0.01745245,-0.02453474,-0.01773137,0.02098972,-0.01440387,-0.009557456,0.02703664,CLOSE
-0.05357206,0.03433326,0.04028323,-0.04659861,-0.008495092,0.01517403,-0.04039277,-0.0151099,0.02022779,-0.02605227,-0.01789066,0.0226754,-0.01470562,-0.01119977,0.02895379,CLOSE
-0.04650599,0.03122494,0.04161999,-0.04396906,-0.006409556,0.0182223,-0.04072373,-0.01265278,0.02171966,-0.0256784,-0.0173279,0.02471375,-0.01347163,-0.01340687,0.03222653,CLOSE
-0.0476445,0.03999275,0.02361751,-0.03904633,0.0001968443,0.0154053,-0.03624263,-0.006430149,0.02258992,-0.02313256,-0.01072147,0.02662069,-0.01134749,-0.0071823,0.03542247,CLOSE
-0.04627044,0.04271343,0.02149221,-0.03694656,0.002240658,0.01486617,-0.03460346,-0.003538221,0.02274346,-0.02133501,-0.007092506,0.02716163,-0.009367786,-0.00281623,0.0353967,CLOSE
-0.04954875,0.05150408,0.001790822,-0.03710653,0.005809635,0.0008355081,-0.03548048,0.001682818,0.01317218,-0.0235538,-0.001850128,0.02110532,-0.01389598,0.002291083,0.03180534,CLOSE
-0.05195646,0.05348593,-0.001558691,-0.03688973,0.005834788,-0.00104776,-0.03400327,0.001936555,0.01280475,-0.02204499,-0.001465499,0.02079567,-0.01249422,0.002492696,0.03158486,CLOSE
-0.05615938,0.05220029,0.0008021593,-0.03748076,0.003455311,0.001546264,-0.03355908,-6.359816E-05,0.01459363,-0.0209522,-0.002865523,0.02184868,-0.01084517,0.001598507,0.03199869,CLOSE
-0.05471414,0.04833752,0.0183199,-0.03884767,8.532405E-05,0.008362144,-0.03202818,-0.003532499,0.02062047,-0.01822723,-0.005666256,0.02544796,-0.006926998,-0.0001344085,0.03378761,CLOSE
-0.05046426,0.04227737,0.02970672,-0.04011242,-0.003660768,0.01111695,-0.03174569,-0.007510662,0.02179289,-0.01768688,-0.008551717,0.02519038,-0.006809853,-0.00165835,0.03153819,CLOSE
-0.04857796,0.04160082,0.02889737,-0.04240412,-0.001909584,0.01225644,-0.03910226,-0.009266794,0.01773152,-0.02450114,-0.01520213,0.02351633,-0.0134415,-0.01246977,0.03334314,CLOSE
