THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
63.37283,69.43718,21.62096,65.38203,LOVE
63.22205,69.57921,21.37456,65.88731,LOVE
62.21875,70.22681,21.76058,66.67529,LOVE
63.83069,66.20541,17.42398,62.48299,LOVE
66.22254,63.04107,16.27717,59.91171,LOVE
71.76227,62.80304,16.65622,23.92518,LOVE
67.91238,66.02958,18.36547,19.68132,LOVE
70.79643,68.56685,23.11023,27.50703,LOVE
71.92,70.04269,27.46348,32.07566,LOVE
68.64754,69.72416,29.21055,29.03744,LOVE
66.09731,70.72979,25.64514,24.18394,LOVE
61.56236,67.06674,22.00979,21.00858,LOVE
57.27628,66.36483,20.58213,31.44507,LOVE
54.5249,63.14039,19.71681,39.71959,LOVE
51.89463,50.50081,17.76858,42.73095,LOVE
56.5233,52.49678,17.96874,31.36908,LOVE
62.32095,60.10094,20.04048,23.84569,LOVE
61.98836,65.42574,18.84181,30.97641,LOVE
60.54541,68.61012,20.05331,63.86217,LOVE
60.18095,71.32059,21.07247,67.2532,LOVE
61.08652,70.84713,20.69042,64.68681,LOVE
61.65553,69.94904,19.95383,66.12579,LOVE
63.69605,70.00185,19.94148,64.94802,LOVE
64.46506,70.09739,20.01461,64.74596,LOVE
64.29552,70.42148,20.24887,68.04942,LOVE
63.45547,71.45132,20.93576,68.72157,LOVE
63.54706,71.92127,21.33803,68.55451,LOVE
63.41632,70.99276,21.21713,68.83422,LOVE
63.40385,70.29494,20.99128,68.90945,LOVE
63.26112,70.02237,20.91077,68.82708,LOVE
62.86506,70.09428,20.55653,70.39974,LOVE
62.5885,70.27898,20.41721,70.75837,LOVE
63.17707,70.39941,20.5206,69.86572,LOVE
61.74017,70.93087,20.53686,68.42512,LOVE
62.17612,70.28931,19.93826,65.22008,LOVE
62.95156,68.72648,19.60279,60.22229,LOVE
62.81403,68.18967,19.33064,64.67459,LOVE
62.69016,65.68843,19.51421,59.82797,LOVE
62.42396,68.20206,20.99054,54.41905,LOVE
63.00402,69.49519,21.06057,60.17865,LOVE
64.14935,69.3624,19.82311,68.10239,LOVE
64.45744,68.75961,19.82506,69.09203,LOVE
62.19215,67.15277,19.7018,68.39749,LOVE
62.37279,66.29256,19.87657,71.41545,LOVE
62.70815,67.46172,20.86579,64.78641,LOVE
63.21593,67.69579,19.90276,69.71429,LOVE
63.03485,67.98109,19.97716,69.22703,LOVE
62.97618,68.88256,20.3907,67.82132,LOVE
63.93306,70.77709,21.0968,67.55585,LOVE
63.1288,71.34312,21.46841,68.40055,LOVE
63.39612,71.4789,21.51237,68.66799,LOVE
65.06686,69.48187,19.98155,68.84037,LOVE
63.45501,67.29749,19.09128,68.45094,LOVE
63.99488,65.05997,18.70052,67.70293,LOVE
64.29015,63.52449,18.39289,66.4037,LOVE
64.79673,62.87392,18.42062,65.37404,LOVE
64.42872,62.05573,18.43228,62.86911,LOVE
64.54923,61.25035,17.94551,59.7927,LOVE
62.026,60.28869,17.37373,54.27425,LOVE
60.9356,61.34119,17.9676,53.61985,LOVE
60.2883,64.50245,19.59632,54.93636,LOVE
59.69071,67.95482,21.48918,62.7765,LOVE
58.35201,69.02298,22.13661,64.50781,LOVE
57.3239,69.02425,21.19093,65.57291,LOVE
56.60886,67.77275,20.33995,65.59499,LOVE
56.04818,65.74839,19.54234,64.92309,LOVE
56.1649,65.63884,19.37552,65.12719,LOVE
55.40654,64.92396,19.66727,64.14748,LOVE
54.50462,64.43588,19.91175,63.5127,LOVE
51.59508,61.33829,19.6097,63.48746,LOVE
48.61415,58.95798,19.7884,63.70362,LOVE
46.54245,56.63467,20.20343,63.26581,LOVE
47.48028,58.11346,20.32676,63.07881,LOVE
52.31511,64.84708,20.31362,63.13271,LOVE
59.04913,70.14731,21.49626,66.21204,LOVE
62.16291,69.04475,21.9931,65.66731,LOVE
64.02935,66.04295,21.38668,59.71667,LOVE
63.94059,63.96973,20.44386,55.27234,LOVE
64.13696,63.48233,19.4851,51.75134,LOVE
63.09969,63.7665,19.01396,50.88705,LOVE
62.96747,67.16523,19.7288,51.80233,LOVE
63.77051,65.28063,19.19688,72.29058,LOVE
63.91691,64.74652,19.05298,72.92116,LOVE
63.19247,65.45448,19.26435,72.33947,LOVE
62.75393,64.4174,18.85162,72.8102,LOVE
63.55273,65.87023,19.38775,71.88831,LOVE
61.12498,64.82316,19.01213,70.43571,LOVE
61.76929,65.64535,19.15265,71.95387,LOVE
62.09931,66.12642,19.50548,70.70005,LOVE
61.89958,67.37368,20.00068,70.62139,LOVE
61.90185,68.67523,20.94392,69.11292,LOVE
61.79248,69.56707,21.53986,68.65651,LOVE
61.29024,70.21774,22.11272,67.88145,LOVE
57.67516,68.4319,21.51747,66.14416,LOVE
55.54615,65.92426,19.85746,66.81033,LOVE
53.35505,63.38716,18.59637,66.76288,LOVE
52.27375,60.17866,17.59039,65.85014,LOVE
51.17657,57.68968,17.57338,62.92897,LOVE
50.08256,55.41428,17.71064,61.06483,LOVE
49.0427,55.9854,18.08721,60.25729,LOVE
47.4389,54.25774,18.39133,59.04277,LOVE
47.21041,54.37908,18.90305,58.52907,LOVE
49.45446,58.67022,19.2163,60.50658,LOVE
51.88027,62.53249,19.40968,61.72859,LOVE
53.79148,64.57354,19.25777,62.79342,LOVE
54.75587,66.32368,20.3049,64.64347,LOVE
56.04821,67.4334,20.80049,66.14828,LOVE
57.28307,68.76142,21.42495,67.30701,LOVE
61.4079,69.78149,21.79444,68.2888,LOVE
61.71693,69.87553,21.95585,69.60204,LOVE
61.13438,69.18274,22.71197,68.98439,LOVE
60.51371,68.11002,22.54162,68.53437,LOVE
58.69718,66.442,22.48082,66.86462,LOVE
58.44468,64.64359,21.91179,67.0448,LOVE
57.72507,62.67013,20.68175,66.42152,LOVE
58.43622,64.91823,20.93712,69.93794,LOVE
58.36448,66.08466,20.52637,69.29945,LOVE
58.52719,69.44962,20.34146,69.31228,LOVE
58.56254,69.51708,20.48125,68.05385,LOVE
57.94272,69.90798,20.33496,67.60235,LOVE
57.81092,69.69028,20.39785,67.07335,LOVE
57.86685,69.44475,20.3479,66.88889,LOVE
64.79327,67.69187,29.51138,56.30539,LOVE
64.11892,68.96941,28.48643,56.91104,LOVE
64.20598,68.15433,28.41513,57.63769,LOVE
62.88548,66.7393,28.0844,57.81187,LOVE
62.24993,66.37749,28.19526,57.91048,LOVE
62.20584,66.29829,28.42606,57.73441,LOVE
62.39249,66.29803,28.27319,57.78986,LOVE
62.71199,67.09782,27.78564,58.31786,LOVE
62.85811,67.6139,27.48009,58.66276,LOVE
62.64082,67.1388,27.95332,58.58921,LOVE
61.60881,65.57944,28.11472,58.56512,LOVE
61.4758,64.19387,28.33562,58.52394,LOVE
61.14731,63.39631,28.24101,58.42329,LOVE
60.74869,62.9767,28.48302,57.93423,LOVE
62.14366,64.85503,28.51292,58.6153,LOVE
64.57251,67.03946,28.29997,57.25214,LOVE
65.95754,68.56078,28.03226,57.79186,LOVE
66.37348,69.43048,28.30917,58.42139,LOVE
66.99899,69.30851,29.10838,57.28971,LOVE
65.27535,67.75998,30.19185,58.20666,LOVE
61.12248,64.88182,28.62635,58.30457,LOVE
57.65673,62.64912,27.14887,58.22727,LOVE
57.42895,63.46178,27.31112,58.48927,LOVE
60.49769,66.77821,27.36698,57.3356,LOVE
