THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
50.06479,17.06445,16.67254,19.68088,OPEN
49.64993,20.10766,18.0223,23.53402,OPEN
49.08097,19.05483,18.85939,25.42934,OPEN
49.9449,16.30856,15.216,27.34726,OPEN
50.96557,16.01531,13.61255,26.48171,OPEN
57.27928,16.96797,13.9104,26.50316,OPEN
59.29566,17.71726,15.03022,27.66045,OPEN
57.63734,16.63539,15.57548,28.46239,OPEN
55.81123,16.23936,15.25418,28.19031,OPEN
55.38092,16.56945,15.09037,26.91151,OPEN
54.21435,16.89848,15.66476,25.67937,OPEN
55.50045,17.70476,15.80247,24.29744,OPEN
56.7782,18.35677,15.39941,23.54131,OPEN
57.22495,17.86789,14.97997,22.87057,OPEN
57.18037,16.1074,13.82121,22.48794,OPEN
55.97479,13.91591,12.26482,21.46969,OPEN
51.95229,11.40431,10.09409,18.5844,OPEN
37.15551,8.566967,8.00967,13.68894,OPEN
36.52031,11.55647,10.20292,14.9928,OPEN
41.14684,14.52344,13.35091,18.54468,OPEN
49.93843,17.28553,16.16919,22.81061,OPEN
57.53304,17.56279,17.3215,23.53978,OPEN
60.09601,16.98588,17.27832,23.18237,OPEN
60.58831,16.5437,16.84546,22.95875,OPEN
57.29058,16.27653,16.35714,22.69367,OPEN
56.73261,16.13827,16.07116,21.9554,OPEN
58.9063,16.31786,15.73582,20.98183,OPEN
59.51046,16.64905,15.51381,20.01787,OPEN
58.33618,16.81891,15.47106,19.50627,OPEN
56.81133,17.13331,15.414,19.43131,OPEN
55.764,17.46711,15.3414,19.46721,OPEN
55.10493,17.65969,15.25953,19.59318,OPEN
55.18007,17.81079,15.26189,19.73012,OPEN
54.28518,17.49226,15.0514,19.84156,OPEN
54.79237,16.51,14.54938,19.78677,OPEN
53.05349,15.5334,13.96084,19.50976,OPEN
50.3175,15.35001,14.13291,19.69136,OPEN
50.10411,15.44075,14.46205,19.70629,OPEN
48.00957,15.42486,14.64996,19.05037,OPEN
41.28914,14.40518,14.82551,18.76101,OPEN
34.98246,13.09016,14.6979,18.27073,OPEN
26.78851,10.03388,10.64658,14.24205,OPEN
25.20718,8.177237,7.453904,12.08188,OPEN
25.9336,7.255662,7.407269,11.92121,OPEN
