THUMB_POS_X,THUMB_POS_Y,THUMB_POS_Z,INDEX_POS_X,INDEX_POS_Y,INDEX_POS_Z,MIDDLE_POS_X,MIDDLE_POS_Y,MIDDLE_POS_Z,RING_POS_X,RING_POS_Y,RING_POS_Z,PINKY_POS_X,PINKY_POS_Y,PINKY_POS_Z,THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
-0.01435883,0.09375215,-0.03607246,-0.02999789,0.02257127,-0.01182318,-0.03302019,0.01056364,-0.005298734,-0.0287968,-0.002063125,0.003568202,-0.02740952,-0.01057172,0.01652673,41.88632,20.6577,26.85885,27.4585,THUMB
-0.01568918,0.09391826,-0.02990276,-0.03546977,0.04558051,0.01347268,-0.03365986,0.01104042,-0.003148764,-0.02793715,-0.002122283,0.005225122,-0.0253068,-0.0112929,0.01837528,41.47977,38.32192,27.32741,29.2326,THUMB
-0.01357605,0.09455812,-0.02946281,-0.03252591,0.05307689,0.0214802,-0.03380454,0.0115169,-0.003414482,-0.02795964,-0.001901835,0.004686475,-0.02530252,-0.01130193,0.01780057,42.83404,46.12284,27.12145,29.7657,THUMB
-0.01196732,0.09498215,-0.02904442,-0.03023873,0.05579931,0.024376,-0.03378849,0.01177636,-0.003643751,-0.02806067,-0.001660466,0.004265964,-0.02552501,-0.01117277,0.01733375,43.25216,49.44004,26.76613,29.9063,THUMB
-0.009906672,0.09530184,-0.02763459,-0.02725954,0.05844161,0.02720982,-0.03389655,0.0123831,-0.003819376,-0.02827698,-0.0012106,0.003806233,-0.02602911,-0.01088974,0.01685092,43.20292,52.56981,26.31201,29.93152,THUMB
-0.01001962,0.0953376,-0.02731445,-0.02714225,0.0586043,0.02788523,-0.03401355,0.01238504,-0.003821492,-0.02827345,-0.001249462,0.003700167,-0.02602454,-0.0110001,0.01676828,43.36825,52.95936,26.21285,30.06328,THUMB
-0.01002364,0.09536695,-0.02681777,-0.02771138,0.05807936,0.02727839,-0.0340573,0.01246676,-0.00379771,-0.0283696,-0.00121206,0.003684819,-0.02616352,-0.01098114,0.01670864,43.05782,52.14037,26.17224,29.92911,THUMB
-0.009292223,0.0956153,-0.02554154,-0.02928214,0.05668759,0.02559459,-0.03398043,0.01272991,-0.004285663,-0.02868388,-0.001114637,0.003188968,-0.02687899,-0.01097018,0.01604462,42.49586,50.22768,26.20733,29.43106,THUMB
-0.009620409,0.09572735,-0.0248546,-0.0303955,0.05553481,0.02412248,-0.03389995,0.01288429,-0.004582882,-0.02885194,-0.001037896,0.0029127,-0.02722538,-0.0109385,0.0156858,41.92159,48.67279,26.24458,29.2222,THUMB
-0.01039224,0.09577,-0.024699,-0.03098103,0.05501759,0.02379197,-0.03394839,0.0127109,-0.004611045,-0.02892809,-0.001223236,0.002871573,-0.02730616,-0.01114178,0.01557884,41.78654,48.26445,26.28737,29.06098,THUMB
-0.01104753,0.09581637,-0.02472487,-0.03106104,0.05505177,0.02430427,-0.0340036,0.01255885,-0.004510164,-0.02897661,-0.00140658,0.002968669,-0.02731322,-0.011345,0.01561081,41.92297,48.53688,26.38754,28.90788,THUMB
-0.01117929,0.09588286,-0.02474615,-0.03100662,0.05510339,0.0246515,-0.0340059,0.01255128,-0.004468471,-0.02897267,-0.00143525,0.003005773,-0.02729471,-0.01141235,0.0156278,42.07244,48.69953,26.43042,28.91163,THUMB
-0.01013247,0.0963414,-0.02487245,-0.03120174,0.05495599,0.02488551,-0.0338728,0.01275817,-0.004838109,-0.02902796,-0.001305014,0.002596319,-0.02755328,-0.01142681,0.01513714,42.70607,48.6797,26.42227,28.93373,THUMB
-0.007169012,0.09722668,-0.02211612,-0.032524,0.05372554,0.02226004,-0.03298676,0.01385131,-0.006972224,-0.02930939,-0.0003201365,0.0003464818,-0.02899684,-0.01073876,0.01258203,41.81546,46.82393,26.04361,28.78193,THUMB
-0.007460102,0.09780183,-0.02145734,-0.03543577,0.04297912,0.007467955,-0.03259968,0.01384854,-0.009088308,-0.02955157,-0.0002552867,-0.00182718,-0.02991375,-0.01082438,0.01009735,40.24007,35.04533,25.59712,28.51994,THUMB
-0.00870904,0.09898677,-0.02285177,-0.03033474,0.02955437,-0.01008406,-0.03223899,0.01295933,-0.0128544,-0.0297162,-0.001144022,-0.005691528,-0.03079574,-0.01183003,0.005641431,39.60408,22.45612,25.03333,27.78112,THUMB
-0.00951563,0.1005384,-0.02426234,-0.02752648,0.02384752,-0.01863965,-0.03250729,0.01168522,-0.01569247,-0.02994682,-0.002497405,-0.008917958,-0.03105765,-0.01330298,0.001806527,42.91962,19.19434,24.26292,26.7381,THUMB
-0.00991399,0.1014765,-0.02434203,-0.02582182,0.02173075,-0.02146816,-0.03262172,0.01050338,-0.0176307,-0.02980343,-0.003600061,-0.01113439,-0.03078755,-0.01443383,-0.0007789135,44.63256,19.94336,23.60603,26.07023,THUMB
-0.01580045,0.1030799,-0.02389696,-0.02804266,0.01818615,-0.02461872,-0.03377219,0.006257325,-0.02210996,-0.02942918,-0.007026017,-0.01593545,-0.02895398,-0.01803568,-0.005966663,49.13074,18.80251,21.20676,24.92694,THUMB
-0.01547142,0.1041242,-0.0228155,-0.02910023,0.01676053,-0.02694488,-0.03298298,0.005200833,-0.02621534,-0.02819925,-0.007660627,-0.01987594,-0.02761565,-0.0186547,-0.009690881,52.70228,16.40776,19.82953,24.70605,THUMB
-0.01391319,0.1023651,-0.02921328,-0.02799415,0.01234123,-0.03117034,-0.03015167,0.001906663,-0.0316914,-0.02486029,-0.01022977,-0.0233925,-0.02512894,-0.02070189,-0.01221147,56.85968,14.01151,19.43178,25.0989,THUMB
-0.01282014,0.1004747,-0.03195792,-0.02632857,0.009409279,-0.03474182,-0.02664363,-0.0006463528,-0.03628314,-0.02129657,-0.01225185,-0.02644971,-0.02262257,-0.02233058,-0.014768,59.65078,13.03157,19.17964,25.08531,THUMB
-0.012389,0.09963527,-0.03137243,-0.02561976,0.00910145,-0.03711423,-0.02499665,-0.001165658,-0.03896865,-0.01966965,-0.0126763,-0.02853224,-0.02167638,-0.02265272,-0.01671219,60.42506,12.99586,18.74198,24.77763,THUMB
